EmployeeID,FirstName,LastName,Email,Department,Designation,StoreID,HireDate,Salary,ManagerID,LastModifiedDate,IsActive
EMP0834,Meera,Reddy,meera.reddy834@enterpriseretail.com,Sales,Sales Associate,STR0084,2023-07-22,399599,EMP0831,2026-07-05 19:19:45.545380,True
EMP0835,Sneha,Reddy,sneha.reddy835@enterpriseretail.com,Sales,Sales Associate,STR0084,2017-06-21,338605,EMP0831,2026-07-05 19:19:45.545385,True
EMP0836,Divya,Verma,divya.verma836@enterpriseretail.com,Sales,Sales Associate,STR0084,2017-05-16,425395,EMP0831,2026-07-05 19:19:45.545390,True
EMP0837,Pooja,Verma,pooja.verma837@enterpriseretail.com,Finance,Cashier,STR0084,2018-12-08,314042,EMP0831,2026-07-05 19:19:45.545395,True
EMP0838,Rahul,Mehta,rahul.mehta838@enterpriseretail.com,Finance,Cashier,STR0084,2019-12-06,311181,EMP0831,2026-07-05 19:19:45.545399,True
EMP0839,Vikas,Singh,vikas.singh839@enterpriseretail.com,Inventory,Inventory Executive,STR0084,2020-04-14,491434,EMP0831,2026-07-05 19:19:45.545404,True
EMP0840,Sneha,Iyer,sneha.iyer840@enterpriseretail.com,Sales,Sales Associate,STR0084,2017-10-01,348651,EMP0831,2026-07-05 19:19:45.545409,True
EMP0841,Arjun,Sharma,arjun.sharma841@enterpriseretail.com,Operations,Store Manager,STR0085,2017-06-02,944231,,2026-07-05 19:19:45.545462,True
EMP0842,Priya,Verma,priya.verma842@enterpriseretail.com,Operations,Store Supervisor,STR0085,2024-04-20,746795,EMP0841,2026-07-05 19:19:45.545468,True
EMP0843,Amit,Nair,amit.nair843@enterpriseretail.com,Sales,Senior Sales Associate,STR0085,2016-04-13,521849,EMP0841,2026-07-05 19:19:45.545475,True
EMP0844,Neha,Joshi,neha.joshi844@enterpriseretail.com,Sales,Sales Associate,STR0085,2019-11-09,354553,EMP0841,2026-07-05 19:19:45.545480,True
EMP0845,Ankit,Mehta,ankit.mehta845@enterpriseretail.com,Sales,Sales Associate,STR0085,2024-02-02,423203,EMP0841,2026-07-05 19:19:45.545484,True
EMP0846,Karan,Nair,karan.nair846@enterpriseretail.com,Sales,Sales Associate,STR0085,2022-02-28,318002,EMP0841,2026-07-05 19:19:45.545489,True
EMP0847,Karan,Khan,karan.khan847@enterpriseretail.com,Finance,Cashier,STR0085,2017-01-12,434039,EMP0841,2026-07-05 19:19:45.545494,True
EMP0848,Neha,Das,neha.das848@enterpriseretail.com,Finance,Cashier,STR0085,2023-07-09,308686,EMP0841,2026-07-05 19:19:45.545499,True
EMP0849,Vikas,Sharma,vikas.sharma849@enterpriseretail.com,Inventory,Inventory Executive,STR0085,2023-10-25,408187,EMP0841,2026-07-05 19:19:45.545504,True
EMP0850,Arjun,Nair,arjun.nair850@enterpriseretail.com,Sales,Sales Associate,STR0085,2017-11-17,317486,EMP0841,2026-07-05 19:19:45.545509,True
EMP0851,Divya,Reddy,divya.reddy851@enterpriseretail.com,Operations,Store Manager,STR0086,2016-06-20,1034231,,2026-07-05 19:19:45.545574,True
EMP0852,Rohit,Das,rohit.das852@enterpriseretail.com,Operations,Store Supervisor,STR0086,2024-03-21,651219,EMP0851,2026-07-05 19:19:45.545579,True
EMP0853,Sanjay,Mehta,sanjay.mehta853@enterpriseretail.com,Sales,Senior Sales Associate,STR0086,2018-08-19,534725,EMP0851,2026-07-05 19:19:45.545589,True
EMP0854,Akash,Reddy,akash.reddy854@enterpriseretail.com,Sales,Sales Associate,STR0086,2018-03-06,352929,EMP0851,2026-07-05 19:19:45.545593,True
EMP0855,Pooja,Nair,pooja.nair855@enterpriseretail.com,Sales,Sales Associate,STR0086,2019-03-18,441030,EMP0851,2026-07-05 19:19:45.545598,True
EMP0856,Pooja,Nair,pooja.nair856@enterpriseretail.com,Sales,Sales Associate,STR0086,2019-01-15,351221,EMP0851,2026-07-05 19:19:45.545603,True
EMP0857,Karan,Nair,karan.nair857@enterpriseretail.com,Finance,Cashier,STR0086,2024-08-27,323019,EMP0851,2026-07-05 19:19:45.545608,True
EMP0858,Akash,Singh,akash.singh858@enterpriseretail.com,Finance,Cashier,STR0086,2020-03-08,401067,EMP0851,2026-07-05 19:19:45.545613,True
EMP0859,Divya,Verma,divya.verma859@enterpriseretail.com,Inventory,Inventory Executive,STR0086,2024-02-09,480629,EMP0851,2026-07-05 19:19:45.545617,True
EMP0860,Arjun,Jain,arjun.jain860@enterpriseretail.com,Sales,Sales Associate,STR0086,2025-01-06,402422,EMP0851,2026-07-05 19:19:45.545622,True
EMP0861,Ankit,Iyer,ankit.iyer861@enterpriseretail.com,Operations,Store Manager,STR0087,2017-03-19,959621,,2026-07-05 19:19:45.545682,True
EMP0862,Rohit,Singh,rohit.singh862@enterpriseretail.com,Operations,Store Supervisor,STR0087,2017-10-11,692337,EMP0861,2026-07-05 19:19:45.545691,True
EMP0863,Pooja,Singh,pooja.singh863@enterpriseretail.com,Sales,Senior Sales Associate,STR0087,2021-08-04,487676,EMP0861,2026-07-05 19:19:45.545698,True
EMP0864,Harsh,Iyer,harsh.iyer864@enterpriseretail.com,Sales,Sales Associate,STR0087,2019-03-25,448685,EMP0861,2026-07-05 19:19:45.545704,True
EMP0865,Meera,Gupta,meera.gupta865@enterpriseretail.com,Sales,Sales Associate,STR0087,2023-06-27,379851,EMP0861,2026-07-05 19:19:45.545709,True
EMP0866,Rohit,Khan,rohit.khan866@enterpriseretail.com,Sales,Sales Associate,STR0087,2023-05-13,385576,EMP0861,2026-07-05 19:19:45.545714,True
EMP0867,Rahul,Singh,rahul.singh867@enterpriseretail.com,Finance,Cashier,STR0087,2021-04-20,423086,EMP0861,2026-07-05 19:19:45.545719,True
EMP0868,Sanjay,Mehta,sanjay.mehta868@enterpriseretail.com,Finance,Cashier,STR0087,2017-06-05,439897,EMP0861,2026-07-05 19:19:45.545723,True
EMP0869,Akash,Nair,akash.nair869@enterpriseretail.com,Inventory,Inventory Executive,STR0087,2024-02-18,486210,EMP0861,2026-07-05 19:19:45.545728,True
EMP0870,Vikas,Kapoor,vikas.kapoor870@enterpriseretail.com,Sales,Sales Associate,STR0087,2020-09-25,423394,EMP0861,2026-07-05 19:19:45.545733,True
EMP0871,Akash,Singh,akash.singh871@enterpriseretail.com,Operations,Store Manager,STR0088,2024-06-02,975696,,2026-07-05 19:19:45.545770,True
EMP0872,Sneha,Reddy,sneha.reddy872@enterpriseretail.com,Operations,Store Supervisor,STR0088,2025-02-14,576284,EMP0871,2026-07-05 19:19:45.545776,True
EMP0873,Nikhil,Iyer,nikhil.iyer873@enterpriseretail.com,Sales,Senior Sales Associate,STR0088,2022-06-24,532506,EMP0871,2026-07-05 19:19:45.545784,True
EMP0874,Arjun,Kulkarni,arjun.kulkarni874@enterpriseretail.com,Sales,Sales Associate,STR0088,2016-11-13,398560,EMP0871,2026-07-05 19:19:45.545789,True
EMP0875,Ankit,Das,ankit.das875@enterpriseretail.com,Sales,Sales Associate,STR0088,2024-01-04,415719,EMP0871,2026-07-05 19:19:45.545795,True
EMP0876,Priya,Jain,priya.jain876@enterpriseretail.com,Sales,Sales Associate,STR0088,2024-09-22,326250,EMP0871,2026-07-05 19:19:45.545799,True
EMP0877,Neha,Gupta,neha.gupta877@enterpriseretail.com,Finance,Cashier,STR0088,2024-05-28,329006,EMP0871,2026-07-05 19:19:45.545824,True
EMP0878,Rohit,Jain,rohit.jain878@enterpriseretail.com,Finance,Cashier,STR0088,2020-11-06,362532,EMP0871,2026-07-05 19:19:45.545829,True
EMP0879,Sanjay,Verma,sanjay.verma879@enterpriseretail.com,Inventory,Inventory Executive,STR0088,2016-02-06,488920,EMP0871,2026-07-05 19:19:45.545834,True
EMP0880,Simran,Reddy,simran.reddy880@enterpriseretail.com,Sales,Sales Associate,STR0088,2018-02-18,333516,EMP0871,2026-07-05 19:19:45.545839,True
EMP0881,Ankit,Kulkarni,ankit.kulkarni881@enterpriseretail.com,Operations,Store Manager,STR0089,2015-07-13,1107866,,2026-07-05 19:19:45.545881,True
EMP0882,Harsh,Das,harsh.das882@enterpriseretail.com,Operations,Store Supervisor,STR0089,2017-06-19,661974,EMP0881,2026-07-05 19:19:45.545887,True
EMP0883,Rahul,Mehta,rahul.mehta883@enterpriseretail.com,Sales,Senior Sales Associate,STR0089,2020-12-21,551864,EMP0881,2026-07-05 19:19:45.545894,True
EMP0884,Sanjay,Joshi,sanjay.joshi884@enterpriseretail.com,Sales,Sales Associate,STR0089,2016-04-17,349099,EMP0881,2026-07-05 19:19:45.545899,True
EMP0885,Riya,Nair,riya.nair885@enterpriseretail.com,Sales,Sales Associate,STR0089,2021-11-03,323608,EMP0881,2026-07-05 19:19:45.545904,True
EMP0886,Riya,Kapoor,riya.kapoor886@enterpriseretail.com,Sales,Sales Associate,STR0089,2020-04-07,430505,EMP0881,2026-07-05 19:19:45.545909,True
EMP0887,Amit,Das,amit.das887@enterpriseretail.com,Finance,Cashier,STR0089,2021-09-18,392037,EMP0881,2026-07-05 19:19:45.545914,True
EMP0888,Priya,Joshi,priya.joshi888@enterpriseretail.com,Finance,Cashier,STR0089,2023-04-25,388504,EMP0881,2026-07-05 19:19:45.545926,True
EMP0889,Sanjay,Sharma,sanjay.sharma889@enterpriseretail.com,Inventory,Inventory Executive,STR0089,2016-11-18,529921,EMP0881,2026-07-05 19:19:45.545931,True
EMP0890,Ankit,Nair,ankit.nair890@enterpriseretail.com,Sales,Sales Associate,STR0089,2022-12-17,310994,EMP0881,2026-07-05 19:19:45.545936,True
EMP0891,Akash,Jain,akash.jain891@enterpriseretail.com,Operations,Store Manager,STR0090,2018-01-04,1135970,,2026-07-05 19:19:45.545978,True
EMP0892,Vikas,Kapoor,vikas.kapoor892@enterpriseretail.com,Operations,Store Supervisor,STR0090,2021-01-16,579285,EMP0891,2026-07-05 19:19:45.545984,True
EMP0893,Sneha,Mehta,sneha.mehta893@enterpriseretail.com,Sales,Senior Sales Associate,STR0090,2025-08-22,514640,EMP0891,2026-07-05 19:19:45.545990,True
EMP0894,Riya,Kapoor,riya.kapoor894@enterpriseretail.com,Sales,Sales Associate,STR0090,2022-11-22,325067,EMP0891,2026-07-05 19:19:45.545996,True
EMP0895,Ananya,Nair,ananya.nair895@enterpriseretail.com,Sales,Sales Associate,STR0090,2025-12-24,313974,EMP0891,2026-07-05 19:19:45.546000,True
EMP0896,Nikhil,Jain,nikhil.jain896@enterpriseretail.com,Sales,Sales Associate,STR0090,2019-03-19,315500,EMP0891,2026-07-05 19:19:45.546006,True
EMP0897,Arjun,Reddy,arjun.reddy897@enterpriseretail.com,Finance,Cashier,STR0090,2022-07-02,424334,EMP0891,2026-07-05 19:19:45.546011,True
EMP0898,Vikas,Sharma,vikas.sharma898@enterpriseretail.com,Finance,Cashier,STR0090,2016-08-09,361354,EMP0891,2026-07-05 19:19:45.546016,True
EMP0899,Vikas,Kulkarni,vikas.kulkarni899@enterpriseretail.com,Inventory,Inventory Executive,STR0090,2021-11-09,441409,EMP0891,2026-07-05 19:19:45.546021,True
EMP0900,Priya,Khan,priya.khan900@enterpriseretail.com,Sales,Sales Associate,STR0090,2018-09-08,309889,EMP0891,2026-07-05 19:19:45.546025,True
EMP0901,Divya,Reddy,divya.reddy901@enterpriseretail.com,Operations,Store Manager,STR0091,2022-04-15,1025188,,2026-07-05 19:19:45.546062,True
EMP0902,Arjun,Reddy,arjun.reddy902@enterpriseretail.com,Operations,Store Supervisor,STR0091,2025-09-27,565749,EMP0901,2026-07-05 19:19:45.546068,True
EMP0903,Sanjay,Kapoor,sanjay.kapoor903@enterpriseretail.com,Sales,Senior Sales Associate,STR0091,2018-05-18,504492,EMP0901,2026-07-05 19:19:45.546075,True
EMP0904,Rohit,Das,rohit.das904@enterpriseretail.com,Sales,Sales Associate,STR0091,2020-07-07,326829,EMP0901,2026-07-05 19:19:45.546080,True
EMP0905,Sneha,Kulkarni,sneha.kulkarni905@enterpriseretail.com,Sales,Sales Associate,STR0091,2024-09-07,312379,EMP0901,2026-07-05 19:19:45.546085,True
EMP0906,Harsh,Verma,harsh.verma906@enterpriseretail.com,Sales,Sales Associate,STR0091,2018-10-17,399844,EMP0901,2026-07-05 19:19:45.546090,True
EMP0907,Karan,Verma,karan.verma907@enterpriseretail.com,Finance,Cashier,STR0091,2025-04-12,356997,EMP0901,2026-07-05 19:19:45.546096,True
EMP0908,Rahul,Patel,rahul.patel908@enterpriseretail.com,Finance,Cashier,STR0091,2022-03-05,449500,EMP0901,2026-07-05 19:19:45.546101,True
EMP0909,Riya,Khan,riya.khan909@enterpriseretail.com,Inventory,Inventory Executive,STR0091,2022-02-11,462591,EMP0901,2026-07-05 19:19:45.546106,True
EMP0910,Simran,Mehta,simran.mehta910@enterpriseretail.com,Sales,Sales Associate,STR0091,2020-09-20,355311,EMP0901,2026-07-05 19:19:45.546111,True
EMP0911,Rahul,Patel,rahul.patel911@enterpriseretail.com,Operations,Store Manager,STR0092,2015-04-19,946225,,2026-07-05 19:19:45.546147,True
EMP0912,Ananya,Singh,ananya.singh912@enterpriseretail.com,Operations,Store Supervisor,STR0092,2016-02-18,644083,EMP0911,2026-07-05 19:19:45.546153,True
EMP0913,Sanjay,Verma,sanjay.verma913@enterpriseretail.com,Sales,Senior Sales Associate,STR0092,2022-05-08,479540,EMP0911,2026-07-05 19:19:45.546160,True
EMP0914,Meera,Kulkarni,meera.kulkarni914@enterpriseretail.com,Sales,Sales Associate,STR0092,2022-02-16,311118,EMP0911,2026-07-05 19:19:45.546165,True
EMP0915,Rohit,Nair,rohit.nair915@enterpriseretail.com,Sales,Sales Associate,STR0092,2019-01-08,438046,EMP0911,2026-07-05 19:19:45.546170,True
EMP0916,Rahul,Mehta,rahul.mehta916@enterpriseretail.com,Sales,Sales Associate,STR0092,2016-11-03,378117,EMP0911,2026-07-05 19:19:45.546175,True
EMP0917,Vikas,Das,vikas.das917@enterpriseretail.com,Finance,Cashier,STR0092,2017-05-01,341136,EMP0911,2026-07-05 19:19:45.546180,True
EMP0918,Harsh,Kapoor,harsh.kapoor918@enterpriseretail.com,Finance,Cashier,STR0092,2021-12-07,424716,EMP0911,2026-07-05 19:19:45.546185,True
EMP0919,Arjun,Sharma,arjun.sharma919@enterpriseretail.com,Inventory,Inventory Executive,STR0092,2020-12-14,464490,EMP0911,2026-07-05 19:19:45.546190,True
EMP0920,Amit,Sharma,amit.sharma920@enterpriseretail.com,Sales,Sales Associate,STR0092,2016-06-23,382489,EMP0911,2026-07-05 19:19:45.546195,True
EMP0921,Ankit,Das,ankit.das921@enterpriseretail.com,Operations,Store Manager,STR0093,2023-04-03,1103554,,2026-07-05 19:19:45.546230,True
EMP0922,Priya,Kulkarni,priya.kulkarni922@enterpriseretail.com,Operations,Store Supervisor,STR0093,2024-03-11,586363,EMP0921,2026-07-05 19:19:45.546236,True
EMP0923,Harsh,Mehta,harsh.mehta923@enterpriseretail.com,Sales,Senior Sales Associate,STR0093,2018-01-23,476330,EMP0921,2026-07-05 19:19:45.546244,True
EMP0924,Rahul,Mehta,rahul.mehta924@enterpriseretail.com,Sales,Sales Associate,STR0093,2025-11-08,388520,EMP0921,2026-07-05 19:19:45.546249,True
EMP0925,Sanjay,Verma,sanjay.verma925@enterpriseretail.com,Sales,Sales Associate,STR0093,2022-11-06,354352,EMP0921,2026-07-05 19:19:45.546254,True
EMP0926,Ankit,Iyer,ankit.iyer926@enterpriseretail.com,Sales,Sales Associate,STR0093,2019-12-09,403784,EMP0921,2026-07-05 19:19:45.546259,True
EMP0927,Nikhil,Sharma,nikhil.sharma927@enterpriseretail.com,Finance,Cashier,STR0093,2016-03-11,421104,EMP0921,2026-07-05 19:19:45.546264,True
EMP0928,Amit,Reddy,amit.reddy928@enterpriseretail.com,Finance,Cashier,STR0093,2016-04-16,312082,EMP0921,2026-07-05 19:19:45.546269,True
EMP0929,Amit,Das,amit.das929@enterpriseretail.com,Inventory,Inventory Executive,STR0093,2016-04-14,544025,EMP0921,2026-07-05 19:19:45.546274,True
EMP0930,Sneha,Kulkarni,sneha.kulkarni930@enterpriseretail.com,Sales,Sales Associate,STR0093,2023-06-19,323275,EMP0921,2026-07-05 19:19:45.546278,True
EMP0931,Riya,Singh,riya.singh931@enterpriseretail.com,Operations,Store Manager,STR0094,2022-04-11,904186,,2026-07-05 19:19:45.546314,True
EMP0932,Karan,Mehta,karan.mehta932@enterpriseretail.com,Operations,Store Supervisor,STR0094,2024-08-01,592623,EMP0931,2026-07-05 19:19:45.546320,True
EMP0933,Pooja,Mehta,pooja.mehta933@enterpriseretail.com,Sales,Senior Sales Associate,STR0094,2024-11-06,526484,EMP0931,2026-07-05 19:19:45.546327,True
EMP0934,Amit,Mehta,amit.mehta934@enterpriseretail.com,Sales,Sales Associate,STR0094,2021-05-10,345561,EMP0931,2026-07-05 19:19:45.546332,True
EMP0935,Pooja,Kapoor,pooja.kapoor935@enterpriseretail.com,Sales,Sales Associate,STR0094,2018-10-01,346325,EMP0931,2026-07-05 19:19:45.546337,True
EMP0936,Neha,Kulkarni,neha.kulkarni936@enterpriseretail.com,Sales,Sales Associate,STR0094,2019-08-04,441134,EMP0931,2026-07-05 19:19:45.546342,True
EMP0937,Akash,Gupta,akash.gupta937@enterpriseretail.com,Finance,Cashier,STR0094,2020-11-04,399496,EMP0931,2026-07-05 19:19:45.546347,True
EMP0938,Ananya,Jain,ananya.jain938@enterpriseretail.com,Finance,Cashier,STR0094,2018-04-10,420633,EMP0931,2026-07-05 19:19:45.546352,True
EMP0939,Neha,Reddy,neha.reddy939@enterpriseretail.com,Inventory,Inventory Executive,STR0094,2023-06-06,413214,EMP0931,2026-07-05 19:19:45.546357,True
EMP0940,Neha,Joshi,neha.joshi940@enterpriseretail.com,Sales,Sales Associate,STR0094,2019-04-07,443368,EMP0931,2026-07-05 19:19:45.546362,True
EMP0941,Meera,Singh,meera.singh941@enterpriseretail.com,Operations,Store Manager,STR0095,2021-09-08,1125370,,2026-07-05 19:19:45.546398,True
EMP0942,Karan,Iyer,karan.iyer942@enterpriseretail.com,Operations,Store Supervisor,STR0095,2021-02-09,682437,EMP0941,2026-07-05 19:19:45.546411,True
EMP0943,Divya,Iyer,divya.iyer943@enterpriseretail.com,Sales,Senior Sales Associate,STR0095,2022-06-25,590778,EMP0941,2026-07-05 19:19:45.546418,True
EMP0944,Divya,Joshi,divya.joshi944@enterpriseretail.com,Sales,Sales Associate,STR0095,2017-04-20,373531,EMP0941,2026-07-05 19:19:45.546423,True
EMP0945,Sanjay,Reddy,sanjay.reddy945@enterpriseretail.com,Sales,Sales Associate,STR0095,2024-02-17,354340,EMP0941,2026-07-05 19:19:45.546428,True
EMP0946,Harsh,Das,harsh.das946@enterpriseretail.com,Sales,Sales Associate,STR0095,2018-02-15,370146,EMP0941,2026-07-05 19:19:45.546433,True
EMP0947,Sanjay,Joshi,sanjay.joshi947@enterpriseretail.com,Finance,Cashier,STR0095,2022-01-14,329999,EMP0941,2026-07-05 19:19:45.546438,True
EMP0948,Priya,Das,priya.das948@enterpriseretail.com,Finance,Cashier,STR0095,2025-09-22,324730,EMP0941,2026-07-05 19:19:45.546443,True
EMP0949,Rahul,Joshi,rahul.joshi949@enterpriseretail.com,Inventory,Inventory Executive,STR0095,2017-07-16,509045,EMP0941,2026-07-05 19:19:45.546449,True
EMP0950,Pooja,Nair,pooja.nair950@enterpriseretail.com,Sales,Sales Associate,STR0095,2017-03-14,373498,EMP0941,2026-07-05 19:19:45.546454,True
EMP0951,Ankit,Gupta,ankit.gupta951@enterpriseretail.com,Operations,Store Manager,STR0096,2019-02-05,1075921,,2026-07-05 19:19:45.546495,True
EMP0952,Pooja,Nair,pooja.nair952@enterpriseretail.com,Operations,Store Supervisor,STR0096,2024-08-28,716035,EMP0951,2026-07-05 19:19:45.546502,True
EMP0953,Divya,Khan,divya.khan953@enterpriseretail.com,Sales,Senior Sales Associate,STR0096,2025-08-20,546908,EMP0951,2026-07-05 19:19:45.546509,True
EMP0954,Rahul,Jain,rahul.jain954@enterpriseretail.com,Sales,Sales Associate,STR0096,2025-10-22,436684,EMP0951,2026-07-05 19:19:45.546514,True
EMP0955,Amit,Gupta,amit.gupta955@enterpriseretail.com,Sales,Sales Associate,STR0096,2022-09-19,395844,EMP0951,2026-07-05 19:19:45.546519,True
EMP0956,Riya,Khan,riya.khan956@enterpriseretail.com,Sales,Sales Associate,STR0096,2018-06-15,379970,EMP0951,2026-07-05 19:19:45.546523,True
EMP0957,Akash,Patel,akash.patel957@enterpriseretail.com,Finance,Cashier,STR0096,2016-05-25,397176,EMP0951,2026-07-05 19:19:45.546528,True
EMP0958,Divya,Gupta,divya.gupta958@enterpriseretail.com,Finance,Cashier,STR0096,2020-12-17,318071,EMP0951,2026-07-05 19:19:45.546533,True
EMP0959,Divya,Kapoor,divya.kapoor959@enterpriseretail.com,Inventory,Inventory Executive,STR0096,2016-07-25,482221,EMP0951,2026-07-05 19:19:45.546538,True
EMP0960,Ananya,Khan,ananya.khan960@enterpriseretail.com,Sales,Sales Associate,STR0096,2020-04-21,400505,EMP0951,2026-07-05 19:19:45.546543,True
EMP0961,Harsh,Singh,harsh.singh961@enterpriseretail.com,Operations,Store Manager,STR0097,2019-11-17,1017191,,2026-07-05 19:19:45.546579,True
EMP0962,Ankit,Nair,ankit.nair962@enterpriseretail.com,Operations,Store Supervisor,STR0097,2019-06-10,553853,EMP0961,2026-07-05 19:19:45.546585,True
EMP0963,Riya,Khan,riya.khan963@enterpriseretail.com,Sales,Senior Sales Associate,STR0097,2021-02-15,562575,EMP0961,2026-07-05 19:19:45.546592,True
EMP0964,Riya,Nair,riya.nair964@enterpriseretail.com,Sales,Sales Associate,STR0097,2022-04-01,320911,EMP0961,2026-07-05 19:19:45.546597,True
EMP0965,Priya,Verma,priya.verma965@enterpriseretail.com,Sales,Sales Associate,STR0097,2017-07-09,301258,EMP0961,2026-07-05 19:19:45.546602,True
EMP0966,Priya,Jain,priya.jain966@enterpriseretail.com,Sales,Sales Associate,STR0097,2016-03-28,422903,EMP0961,2026-07-05 19:19:45.546606,True
EMP0967,Sanjay,Verma,sanjay.verma967@enterpriseretail.com,Finance,Cashier,STR0097,2018-08-02,355285,EMP0961,2026-07-05 19:19:45.546611,True
EMP0968,Akash,Sharma,akash.sharma968@enterpriseretail.com,Finance,Cashier,STR0097,2017-03-07,406888,EMP0961,2026-07-05 19:19:45.546617,True
EMP0969,Amit,Singh,amit.singh969@enterpriseretail.com,Inventory,Inventory Executive,STR0097,2025-08-03,433397,EMP0961,2026-07-05 19:19:45.546622,True
EMP0970,Ananya,Kulkarni,ananya.kulkarni970@enterpriseretail.com,Sales,Sales Associate,STR0097,2022-09-04,363873,EMP0961,2026-07-05 19:19:45.546627,True
EMP0971,Nikhil,Kapoor,nikhil.kapoor971@enterpriseretail.com,Operations,Store Manager,STR0098,2019-05-18,899374,,2026-07-05 19:19:45.546672,True
EMP0972,Sanjay,Das,sanjay.das972@enterpriseretail.com,Operations,Store Supervisor,STR0098,2016-01-13,588020,EMP0971,2026-07-05 19:19:45.546697,True
EMP0973,Ananya,Reddy,ananya.reddy973@enterpriseretail.com,Sales,Senior Sales Associate,STR0098,2016-08-18,566052,EMP0971,2026-07-05 19:19:45.546751,True
EMP0974,Sanjay,Sharma,sanjay.sharma974@enterpriseretail.com,Sales,Sales Associate,STR0098,2019-07-08,419817,EMP0971,2026-07-05 19:19:45.546769,True
EMP0975,Vikas,Nair,vikas.nair975@enterpriseretail.com,Sales,Sales Associate,STR0098,2023-03-24,355175,EMP0971,2026-07-05 19:19:45.546778,True
EMP0976,Harsh,Sharma,harsh.sharma976@enterpriseretail.com,Sales,Sales Associate,STR0098,2019-06-01,312060,EMP0971,2026-07-05 19:19:45.546786,True
EMP0977,Priya,Gupta,priya.gupta977@enterpriseretail.com,Finance,Cashier,STR0098,2019-10-05,323606,EMP0971,2026-07-05 19:19:45.546793,True
EMP0978,Riya,Reddy,riya.reddy978@enterpriseretail.com,Finance,Cashier,STR0098,2023-06-24,328942,EMP0971,2026-07-05 19:19:45.546800,True
EMP0979,Rohit,Sharma,rohit.sharma979@enterpriseretail.com,Inventory,Inventory Executive,STR0098,2020-08-09,545058,EMP0971,2026-07-05 19:19:45.546807,True
EMP0980,Meera,Kulkarni,meera.kulkarni980@enterpriseretail.com,Sales,Sales Associate,STR0098,2021-04-01,404480,EMP0971,2026-07-05 19:19:45.546813,True
EMP0981,Akash,Patel,akash.patel981@enterpriseretail.com,Operations,Store Manager,STR0099,2017-07-15,922905,,2026-07-05 19:19:45.546936,True
EMP0982,Simran,Singh,simran.singh982@enterpriseretail.com,Operations,Store Supervisor,STR0099,2017-06-20,605344,EMP0981,2026-07-05 19:19:45.546945,True
EMP0983,Meera,Jain,meera.jain983@enterpriseretail.com,Sales,Senior Sales Associate,STR0099,2022-06-23,572179,EMP0981,2026-07-05 19:19:45.546956,True
EMP0984,Riya,Patel,riya.patel984@enterpriseretail.com,Sales,Sales Associate,STR0099,2023-03-24,417433,EMP0981,2026-07-05 19:19:45.546963,True
EMP0985,Ananya,Joshi,ananya.joshi985@enterpriseretail.com,Sales,Sales Associate,STR0099,2025-11-28,356913,EMP0981,2026-07-05 19:19:45.546969,True
EMP0986,Arjun,Mehta,arjun.mehta986@enterpriseretail.com,Sales,Sales Associate,STR0099,2024-12-25,410679,EMP0981,2026-07-05 19:19:45.546975,True
EMP0987,Priya,Mehta,priya.mehta987@enterpriseretail.com,Finance,Cashier,STR0099,2023-09-26,354521,EMP0981,2026-07-05 19:19:45.546982,True
EMP0988,Rahul,Kulkarni,rahul.kulkarni988@enterpriseretail.com,Finance,Cashier,STR0099,2021-04-12,343556,EMP0981,2026-07-05 19:19:45.546988,True
EMP0989,Divya,Jain,divya.jain989@enterpriseretail.com,Inventory,Inventory Executive,STR0099,2020-09-18,485710,EMP0981,2026-07-05 19:19:45.546993,True
EMP0990,Nikhil,Kapoor,nikhil.kapoor990@enterpriseretail.com,Sales,Sales Associate,STR0099,2025-09-22,392384,EMP0981,2026-07-05 19:19:45.547000,True
EMP0991,Divya,Nair,divya.nair991@enterpriseretail.com,Operations,Store Manager,STR0100,2018-12-28,907739,,2026-07-05 19:19:45.547063,True
EMP0992,Amit,Nair,amit.nair992@enterpriseretail.com,Operations,Store Supervisor,STR0100,2017-03-26,655556,EMP0991,2026-07-05 19:19:45.547074,True
EMP0993,Sanjay,Jain,sanjay.jain993@enterpriseretail.com,Sales,Senior Sales Associate,STR0100,2017-04-14,528606,EMP0991,2026-07-05 19:19:45.547083,True
EMP0994,Rahul,Nair,rahul.nair994@enterpriseretail.com,Sales,Sales Associate,STR0100,2018-12-24,448572,EMP0991,2026-07-05 19:19:45.547089,True
EMP0995,Arjun,Kulkarni,arjun.kulkarni995@enterpriseretail.com,Sales,Sales Associate,STR0100,2017-10-28,412979,EMP0991,2026-07-05 19:19:45.547095,True
EMP0996,Divya,Iyer,divya.iyer996@enterpriseretail.com,Sales,Sales Associate,STR0100,2021-03-15,407372,EMP0991,2026-07-05 19:19:45.547101,True
EMP0997,Sneha,Jain,sneha.jain997@enterpriseretail.com,Finance,Cashier,STR0100,2022-08-12,442402,EMP0991,2026-07-05 19:19:45.547107,True
EMP0998,Pooja,Kapoor,pooja.kapoor998@enterpriseretail.com,Finance,Cashier,STR0100,2020-09-14,361308,EMP0991,2026-07-05 19:19:45.547113,True
EMP0999,Ananya,Kapoor,ananya.kapoor999@enterpriseretail.com,Inventory,Inventory Executive,STR0100,2016-02-13,527460,EMP0991,2026-07-05 19:19:45.547119,True
EMP1000,Meera,Khan,meera.khan1000@enterpriseretail.com,Sales,Sales Associate,STR0100,2016-09-09,314091,EMP0991,2026-07-05 19:19:45.547125,True
